Skill,Title,Company,Experience,Salary,Location,JD URL,Full JD,Job ID,Required Skills
Data Engineer,Big Data Engineer,IDESLABS,5-10 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",/job-listings-big-data-engineer-ideslabs-private-limited-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-5-to-10-years-230823502728,"5 to 10 Years of in Big Data & Data related technology experienceExpert level understanding of distributed computing principlesExpert level knowledge and experience in Apache SparkHands on programing with Python / JavaProficiency with Hadoop v2, Map Reduce, HDFS, SqoopExperience with building stream-processing systems, using technologies such as Apache Storm or Spark-StreamingExperience with messaging systems, such as Kafka or RabbitMQGood understanding of Big Data querying tools, such as Hive, and ImpalaExperience with integration of data from multiple data sources such as RDBMS (SQL Server, Oracle), ERP, FilesGood understanding of SQL queries, joins, stored procedures, relational schemasExperience with NoSQL databases, such as HBase, Cassandra, MongoDBKnowledge of ETL techniques and frameworksPerformance tuning of Spark JobsExperience with native Cloud data services AWSAbility to lead a team efficientlyExperience with designing and implementing Big data solutionsPractitioner of AGILE methodology",230823502728,"Performance tuning,Payroll,data services,spark,Consulting,Agile methodology,Stored procedures,big data"
Data Engineer,Big Data Engineer (Java +scala+azure databrick),Metafolks,4-8 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",/job-listings-big-data-engineer-java-scala-azure-databrick-metafolks-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-8-years-040425502580,". Strong understanding of cloud services,preferably Microsoft Azure4+ years of experience in Java and Scala development. Hands-on experience with Azure Databricks and Apache SparkExperience in developing and optimizing ETL workflowsExperience with other cloud platforms (AWS,GCP) is a plus",040425502580,"Version control,GIT,data security,GCP,SCALA,Data processing,Unit testing,big data"
Data Engineer,DE&A - Core - Cloud Data Engineering - Informatica Cloud DE&A - Core,Zensar,4-8 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",/job-listings-de-a-core-cloud-data-engineering-informatica-cloud-de-a-core-zensar-technologies-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-8-years-210525505243,"Zensar Technologies is looking for DE&A; \- Core - Cloud Data Engineering - Informatica Cloud DE&A; \- Core - Cloud Data Engineering - Informatica Cloud to join our dynamic team and embark on a rewarding career journeyDesign, build, and maintain scalable cloud-based data pipelines and architecturesIntegrate large datasets using tools like Spark, Hadoop, and cloud platformsOptimize ETL workflows for performance and cost-efficiencyCollaborate with analytics and dev teams to deliver data-driven insights",210525505243,"Business objects,Linux,Cloud,PLSQL,Informatica,Oracle,Core,Object"
Data Engineer,IN-Senior Associate Azure data Engineer Data &Analytics,PwC Service Delivery Center,4-7 Yrs,Not disclosed,Bengaluru,/job-listings-in-senior-associate-azure-data-engineer-data-analytics-pricewaterhouse-coopers-service-delivery-center-kolkata-bengaluru-4-to-7-years-300525500905,"Preferred skill sets . Azure DE,ADB,ADF,ADL . Years of experience required . 4 to 7 years . Education qualification . Graduate Engineer or Management GraduateDegrees / Field of Study required Bachelor of Engineering .Degrees / Field of Study preferredRequired Skills",300525500905,"Data analysis,Process improvement,Analytical,Trend analysis,Data collection,Agile,Data quality,DBMS"
Data Engineer,Senior Associate_Cloud Data Engineer-- Data and Analytics,PwC Service Delivery Center,1-7 Yrs,Not disclosed,Bengaluru,/job-listings-senior-associate-cloud-data-engineer-data-and-analytics-pricewaterhouse-coopers-service-delivery-center-kolkata-bengaluru-1-to-7-years-300525503906,"Not Applicable**Specialism**Data, Analytics & AI**Management Level**Senior Associate** & Summary **At PwC, our people in data and analytics engineering focus on leveraging advanced technologies and techniques to design and develop robust data solutions for clients. They play a crucial role in transforming raw data into actionable insights, enabling informed decisionmaking and driving business growth.In data engineering at PwC, you will focus on designing and building data infrastructure and systems to enable efficient data processing and analysis. You will be responsible for developing and implementing data pipelines, data integration, and data transformation solutions.**Why PWC**** & Summary  **** Job Title Cloud Data Engineer (AWS/Azure/Databricks/GCP)  **** Experience  ** 3  8  years in Data Engineering** **We are  seeking  skilled and dynamic Cloud Data Engineers specializing in AWS, Azure, Databricks, and GCP. The ideal candidate will have a strong background in data engineering, with a focus on data ingestion, transformation, and warehousing. They should also  possess  excellent knowledge of  PySpark  or Spark, and a proven ability to  optimize  performance in Spark job executions.Design, build, and maintain scalable data pipelines for a variety of cloud platforms including AWS, Azure, Databricks, and GCP.Implement data ingestion and transformation processes to  facilitate  efficient data warehousing.Utilize  cloud services to enhance data processing capabilities** AWS  ** Glue, Athena, Lambda, Redshift, Step Functions, DynamoDB, SNS.** Azure  ** Data Factory, Synapse Analytics, Functions, Cosmos DB, Event Grid, Logic Apps, Service Bus.** GCP  ** Dataflow,  BigQuery  ,  DataProc  , Cloud Functions, Bigtable, Pub/Sub, Data Fusion.Optimize  Spark job performance to ensure high efficiency and reliability.Stay proactive in learning and implementing  new technologies  to improve data processing frameworks.Collaborate with crossfunctional teams to deliver robust data solutions.Work on Spark Streaming for realtime data  processing  as necessary.** Qualifications  **3  8  years of experience in data engineering with a strong focus on cloud environments.Proficiency  in  PySpark  or Spark is mandatory.Proven experience with data ingestion, transformation, and data warehousing.Indepth knowledge and handson experience with cloud  services(  AWS/Azure/GCP)Demonstrated  ability in performance optimization of Spark jobs.Strong problemsolving skills and the ability to work independently as well as in a team.Cloud Certification (AWS, Azure, or GCP) is a plus.Familiarity with Spark Streaming is a bonus.  ** **** Mandatory skill sets  **Python,  Pyspark  , SQL with (AWS or Azure or GCP)** Preferred skill sets  **Python,  Pyspark  , SQL with (AWS or Azure or GCP)** Years of experience  required  **3  8  years** Education qualification  **BE/BTECH, ME/MTECH, MBA, MCA** Education  **Degrees/Field of Study required Master of Engineering, Bachelor of Engineering, Master of Business Administration, Bachelor of TechnologyDegrees/Field of Study preferred**Required Skills**Node.js**Optional Skills**Accepting Feedback, Accepting Feedback, Active Listening, Agile Scalability, Amazon Web Services (AWS), Analytical Thinking, Apache Airflow, Apache Hadoop, Azure Data Factory, Communication, Creativity, Data Anonymization, Data Architecture, Database Administration, Database Management System (DBMS), Database Optimization, Database Security Best Practices, Databricks Unified Data Analytics Platform, Data Engineering, Data Engineering Platforms, Data Infrastructure, Data Integration, Data Lake, Data Modeling, Data Pipeline {+ 28 more}No",300525503906,"GCP,Data modeling,spark,Cloud,Data processing,Cosmos,AWS,SQL"
Data Engineer,Senior Data Engineer,Mastercard,8-13 Yrs,Not disclosed,Pune,/job-listings-senior-data-engineer-mastercard-pune-8-to-13-years-170425502183,Skilled at writing performant and reliable SQL queries to source data from Centralized data repositories such as a Data Warehouse. Proficient at designing and developing Relational and Multi-dimensional Databases to host the sourced data and work with Tableau and Power BI developers within and outside the team to support reporting and dashboarding needs of the organization.,170425502183,"Change management,Linux,Information security,Agile,Data quality,Windows,Oracle,Macros"
Data Engineer,Data Engineer - DBT (Data Build Tool),Lorven Technologies Private Limited,0-5 Yrs,Not disclosed,Bengaluru,/job-listings-data-engineer-dbt-data-build-tool-lorven-technologies-private-limited-bengaluru-0-to-5-years-230525923213,"Essential Skills,Education and Experience. Should have a BE / BTech / MCA or equivalent degree along with 4-7 years of experience in Data Engineering. Strong experience in DBT concepts like Model building and configurations,incremental load strategies,macro,DBT tests. . Strong experience in SQL. Strong Experience in AWS.Other skills . Good Communication skills.",230525923213,"airflow,regulatory reporting,data engineering,sql,aws,snowflake,data services,data analysis"
Data Engineer,Lead Data Engineer-Java/Big Data/SQL/Architect,Visa,13-15 Yrs,Not disclosed,Bengaluru,/job-listings-lead-data-engineer-java-big-data-sql-architect-visa-inc-bengaluru-13-to-15-years-140525500024,"o 10+ years of relevant work experience with a Bachelor s Degree or at least 7 years of work experience with an Advanced degree (e.gMasters,MBA,JD,MD) or 4 years of work experience with a PhD,OR 13+ years of relevant",140525500024,"Cloud computing,Db2,Coding,Data structures,MVC,Oracle,Open source,Analytics"
Data Engineer,Senior Data Engineer,Dynamic Yield,2-7 Yrs,Not disclosed,Pune,/job-listings-senior-data-engineer-dynamic-yield-by-mastercard-pune-2-to-7-years-180425503173,"**Our Purpose**_Mastercard powers economies and empowers people in 200+ countries and territories worldwide. Together with our customers, we re helping build a sustainable economy where everyone can prosper. We support a wide range of digital payments choices, making transactions secure, simple, smart and accessible. Our technology and innovation, partnerships and networks combine to deliver a unique set of products and services that help people, businesses and governments realize their greatest potential._**Title and Summary**Senior Data EngineerPosition Overview:The Senior Data Engineer, MyMPA will be part of GBSC s Automation Engineering Team, responsible for implementing enhancements and periodic refreshes of an enterprise-wide data platform.This role will also work closely with the VP of Analytics Metrics and Director of FPA and gather requirements for changes and enhancements to the application and contribute to the technology platforms evolution as it grows to support the rapidly expanding Mastercard business.The ideal candidate will have hands-on development skills combined with an ability to analyze and understand end user requirements that are critical success factors within this role. This role requires the skills and desire to work as an individual contributor as well as, collaborate cross functionally with various business constituents.1\. Have you ever worked on an enterprise-wide reporting solution that relied heavily on your own knowledge and abilities to build and maintain the solution2\. Are you constantly hungry to learnDo you have the growth mindset as opposed to the fixed mindset3\. Do you love working with people, helping them, and turning their requirements into something that can make a differenceRole:Skilled at writing performant and reliable SQL queries to source data from Centralized data repositories such as a Data Warehouse.Proficient at designing and developing Relational and Multi-dimensional Databases to host the sourced data and work with Tableau and Power BI developers within and outside the team to support reporting and dashboarding needs of the organization.Develop ETL workflows and macros in Alteryx to source data for projects and build high-level and detailed data validations to ensure accuracy of the sourced dataContribute to initiatives aimed at automating the data extraction, application of data quality checks to ensure datasets are released on time and with 100% accuracy.Develop technical components to ensure department s compliance with audit requirements such as SOX and other statutory/audit requirements as applicable from time to time.Organize and lead discussions with customers to brainstorm on data quality issues and contribute to discussions to devise business rules to address data quality issuesUse MS-Excel and MS-PPT to capture findings and present to customers in an easy-to-understand and impactful mannerLiaison with the internal groups in MasterCard Operations and Technology to ensure our solutions remain in compliance with MasterCard technical standards. Navigate OT requirements around change management and new development.All About You:Strong understanding of Windows and Linux server.Good understanding of SQL Server or Oracle DB.Solid understanding of Essbase technology - understand how this technology works, for both BSOand ASO cubes.Develop BSO and ASO cubes with a strong eye for performance.Strong commitment to quality and error testing code you develop. Strong ability to step in and analyze the code of others on the team.Be able to work within an Agile environment that is highly responsive to the business. Our team is part of the Finance organization - you must be comfortable with working as part of the business with a strong roll up your sleeves mentality.**Corporate Security Responsibility**All activities involving access to Mastercard assets, information, and networks comes with an inherent risk to the organization and, therefore, it is expected that every person working for, or on behalf of, Mastercard is responsible for information security and must:* Abide by Mastercard s security policies and practices;* Ensure the confidentiality and integrity of the information being accessed;* Report any suspected information security violation or breach, and* Complete all periodic mandatory security trainings in accordance with Mastercard s guidelines.",180425503173,"Change management,Linux,Information security,Agile,Data quality,Windows,Oracle,Macros"
Data Engineer,Senior Data Engineer (Java Development),ANZ,7-10 Yrs,Not disclosed,Bengaluru,/job-listings-senior-data-engineer-java-development-anz-banking-group-bengaluru-7-to-10-years-300525503308,"Our Bengaluru team not only drives the transformation initiatives of the bank,it also drives a culture that makes ANZ a great place to be. To grow and be successful in this role,you will ideally bring the following: . 7-10 years of software development experience,preferable in JavaExperience and strong programming in Java or .NET,and RDBMS . .",300525503308,"Interpersonal skills,Data management,RDBMS,Project management,Investment banking operations,Banking,Manager Technology,Release management"
Data Engineer,Senior Data Engineer,Siemens Gamesa Renewable Energy,5-10 Yrs,Not disclosed,Pune,/job-listings-senior-data-engineer-siemens-gamesa-pune-5-to-10-years-260525501893,"bachelors Degree or higher in Computer Science or a related technical fieldExperience with ETL solutions (preferably Airflow) in a complex,high-volume data environment5+ years of experience with at least 3 years as Data Engineer in high volume ETL / Data Warehousing projects . Strong RDMBS Skills and experience with PostgreSQL and Snowflake",260525501893,"Automation,Data analysis,Performance management,HP data protector,Postgresql,Machine learning,Siemens,Medical insurance"
Data Engineer,Senior Data Engineer,Acenet,6-8 Yrs,Not disclosed,"Pune, Gurugram, Bengaluru",/job-listings-senior-data-engineer-acenet-pune-gurugram-bengaluru-6-to-8-years-290525501595,"The ideal candidate will have strong proficiency in Python and SQL,and a passion for solving complex data problems from end to end from understanding business requirements to implementing scalable production solutions",290525501595,"Supply chain,Data analysis,Healthcare,Data processing,Data quality,Business strategy,Fund raising,Financial services"
Data Engineer,Senior Data Engineer,Nearform,6-11 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",/job-listings-senior-data-engineer-nearform-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-6-to-11-years-280525501133,"**Senior Data** **Engineer** **(Contract, India, Remote)**This is a 3 month contract, remote opportunity for those based in India.**About Nearform**Nearform is an independent team of data & AI experts, engineers, and designers who build intelligent digital solutions and capability at pace. We create AI-enabled solutions that enhance digital experiences, empower developers, and deliver measurable results. In these ways, we partner with ambitious enterprises to deliver enduring impact.Our deep expertise in solving the world s most complex digital problems, along with our collaborative, people-first approach, enables enterprises to build breakthrough products and modernise legacy systems by unleashing the power of AI.Today, our team of 500 experts in 20+ countries is trusted by leading enterprises including Lululemon, Puma, Sun Life, Starbucks, Travelex, Virgin Media 02, and Walmart.As part of our Engineering function, you will work closely with clients to translate complex business requirements into innovative digital products.Whether you are a Senior Engineer, Tech Lead, or DevOps Engineer, you will collaborate with distributed teams, leveraging cutting-edge technologies to build secure, high-performance applications. Our Nearform engineers are known for building high quality, scalable solutions that solve real world problems.**About the Senior Data Engineer role**As a Senior Data Engineer at Nearform your main task will be designing, building, and maintaining scalable data platforms, pipelines, and warehouses using SQL, Python, Spark, and other relevant technologies. You will play a key role in building efficient data solutions, optimizing performance, and ensuring seamless data integration. However as you ll likely work on a variety of projects your responsibilities may also include:* Designing, building, and optimizing data pipelines and ETL processes for large-scale data ingestion and transformation.* Developing and maintaining data platforms and warehousing solutions to support analytics and business intelligence needs.* Implementing scalable data storage solutions and ensuring high availability and performance.* Enhancing performance in data processing workflows for maximum speed and scalability.* Collaborating with data scientists, analysts, and stakeholders to understand business needs and translate them into data engineering solutions.* Ensuring data quality, governance, and compliance across all systems.* Supporting CI/CD processes for data pipeline deployments and implementing best practices in DevOps for data workflows.* Conducting code reviews and enforcing best practices in version control, automation, and testing.* Assisting with defining structured source code management and deployment processes.* Working with and supporting Technical Leaders in project execution and timely delivery.* Collaborating with client teams.**What we are looking for in this person*** Significant experience delivering at a Senior Engineer level, specialising in Data engineering. Our Seniors typically have at least 6 years commercial experience.* Practical experience of delivering in an agile environment.* Practical experience and knowledge of developing real-world solutions.* Extensive hands-on experience in SQL, Python, and Spark for large-scale data processing.* Strong expertise in data warehousing technologies (e.g., Snowflake, Redshift, BigQuery, or similar).* Experience with distributed data processing frameworks (Spark, Hadoop, or similar).* Deep understanding of ETL processes, data modeling, and schema design.* Strong experience with cloud-based data solutions (AWS, Azure, GCP) and data lake architectures.* Experience with automation, CI/CD for data pipelines, and Infrastructure as Code (IaC).* Deep understanding of versioning control tools - e.g. Git.* Experience building software collaboratively using pull requests and code reviews.* Familiarity with data governance, security, and compliance best practices.* Excellent communication and collaboration skills.* Professional proficiency in English.**Benefits & Perks *** **Annual Company Bonus -** We all help Nearform to hit company goals so we all receive a share of the profits on an annual basis in line with company performance.* **Work Remotely and Flexibly -** We have a genuine dedication to work/life balance. Our flexible working culture allows you to work around what matters - school run, no problem!* **Paid Time Off Package -** We offer an annual leave of 21 days plus 12 days of National & public holidays. We also offer sick leave, marriage leave and many more.* **Remote Working Allowance -** Every 2 years, you will have a budget of up to 1250 (equivalent in INR) to help you set up a comfortable and productive workspace in addition to your essential equipment provided by Nearform when you join.* **Training and Development Allowance -** We understand the importance of continuously learning so we offer an allowance of up to 1000 (equivalent in INR) you can use to upskill yourself.* **Healthcare -** It s important to always take care of your health, so we offer additional private healthcare here at Nearform. If you wish to learn more about the plan offered feel free to reach out to our team.**Our Interview Process**1.      1. **Talent Call** (30 mins via Zoom)An introductory conversation with a member of our Talent Team to learn more about your background, experience, and career goals. Well also provide a high-level overview of Nearform and answer any questions you may have. This step helps us assess initial alignment.2. **Technical Assessment** (1 hour via Zoom)A live coding challenge with one of our trained interviewers. Youll be asked to build a working solution to a problem via screen sharing, demonstrating your data engineering expertise, problem-solving ability, and coding best practices in a real-time environment.3. **Hiring Manager Interview** (45 mins via Zoom)A conversation with a Hiring Manager focused on your approach to teamwork, client collaboration, and problem-solving in an enterprise development setting. Well also share more details about Nearform and the potential projects you may join.There may also be an additional interview with the client depending on the project**Ready to Join Us?**If youre passionate about building high-quality applications, solving complex challenges, and driving innovation in enterprise development, we d love to hear from you.Apply now via our careers page at Nearform and be part of a team that values technical excellence, collaboration, and continuous learning.Nearform is committed to shaping a better world in all that we do. Our global team is built based on respect, inclusivity, diversity and excellence.If you require any adjustments to the interview process as part of your application, please let someone from our Talent Team know so they can help.",280525501133,"Automation,Data modeling,Coding,Agile,Healthcare,Data quality,Business intelligence,Analytics"
Data Engineer,Senior Data Engineer Job,Yash Technologies,3-5 Yrs,Not disclosed,Pune,/job-listings-senior-data-engineer-yash-technologies-pune-3-to-5-years-040425500023,"Depending on location,our flexible work from home policy allows you to make the best of your time,by combining quiet home office days with collaborative experiences in the office so that you can personalize your work-life mix.Preferred Qualifications that Set You Apart: . Oracle PL / SQL. .",040425500023,"Computer science,French,Business transformation,Analytical,Spanish,Data quality,Windows,SSIS"
Data Engineer,Senior Data Engineer,UST,5-10 Yrs,Not disclosed,"Hybrid - Pune, Chennai, Bengaluru",/job-listings-senior-data-engineer-ust-pune-chennai-bengaluru-5-to-10-years-150525029060,"Job description . We are looking for an Intermediate Data Engineer with 5 years of proven experience in building scalable data pipelines and managing large-scale data processing systemsBachelor s or Master s degree in Computer Science,Information Technology,Engineering,or a related field.Required Skills: . 46 years of experience in a Data Engineering role",150525029060,"Pyspark,Hive,Gcp,Hadoop,SQL,SCALA,Data Engineering,Data"
Data Engineer,Senior Product Software Data Engineer,Wolters Kluwer - Medknow Publications,4-7 Yrs,Not disclosed,Pune,/job-listings-senior-product-software-data-engineer-wolters-kluwer-medknow-publications-pune-4-to-7-years-180325506506,"PREFERRED QUALIFICATIONS . Bachelors degree in Computer Science or equivalent work experience.Experience with tax and accounting domain a plus. . Azure Data Engineer certification a plusExperience with working with business stakeholders,requirements use case analysis. . Strong communication and collaboration skills with creative problem-solving skills.",180325506506,"Data modeling,Coding,SSRS,Machine learning,SSIS,Analytics,SQL,Python"
Data Engineer,"Senior Data Engineer, Ring Data Science and Engineering",Amazon,5-10 Yrs,Not disclosed,Bengaluru,/job-listings-senior-data-engineer-ring-data-science-and-engineering-amazon-development-centre-india-pvt-ltd-bengaluru-5-to-10-years-310525500725,"Come build the future of smart security with us. Are you interested in helping shape the future of devices and services designed to keep people close to what s importantThe perfect candidate will have strong big data engineering and architecture skills, a proven track record of leading and scaling data teams, strong operational skills to drive efficiency and speed, strong project leadership, ability to deep dive into problems and help solve the problems keeping customer requirements in mind, and a strong vision for how data engineering can proactively create positive impact. You should have strong knowledge and understanding of how to optimize teams, process and performance. As a leader, you are thoughtful, aspirational, and adept at motivating teams through ambiguous situation to successful outcomes.A day in the lifeYou will ideate and deliver on needle moving initiatives for our customers - delivering data platform and products and driving those directions our broader org will take. Guide your team, giving the other developers room to grow while still making sure that the right guardrails are in place to help them. The role will manage the development of services that support Ring s data infrastructure and data assets. You will build innovative products for our customers to make use of our managed data infrastructure platform as a service for data exchange, orchestration, pipelines, storage, cataloguing, access control, etc. - 5+ years of data engineering experience\- Experience with data modeling, warehousing and building ETL pipelines\- Experience with SQL\- Experience in at least one modern scripting or programming language, such as Python, Java, Scala, or NodeJS\- Experience mentoring team members on best practices\- 1+ years experience working with distributed computing and associated technologies such as Spark, EMR, etc. - Experience operating large data warehouses\- Experience or familiarity with AWS data and analytics tools such as AWS Lake Formation, Sagemaker, DynamoDB, Lambda, Kinesis, ElasticSearch",310525500725,"Access control,orchestration,Project leadership,data science,Data modeling,SCALA,Operations,Analytics"
Data Engineer,Data Engineer/Big Data + Cloud,Metafolks,4-6 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",/job-listings-data-engineer-big-data-cloud-metafolks-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-6-years-160425502796,"Data Engineer/Big Data + CloudImplementing end to end features and user stories from analysis/design, building of feature, validation and deployment and post deployment supportExpertise in Databricks, Spark framework Spark Core & Spark SQL optimizationExpertise in Scala and other programming languagesProficiency in creating data transformations and aggregations using Spark ScalaGood understanding of immutability, lazy evaluationGood understanding of Data modelling, DatabasesExperience in building end to end Spark Databricks data pipelinesGood understanding of memory management, caching and persistenceIn depth understanding and expertise of Relational cloud data warehouse preferablySnowflakeProficiency in writing advanced SQL queries (CTEs and Window Functions)Proficiency in writing procedures, triggers and PL/SQL blocksExperience with query optimization techniquesExperience with data processing, storage and retrieval services on Azure CloudplatformExperience in building data pipelines Azure cloud platformDeploy data applications on cloud platform AzureGood understanding of data warehousing design patterns, star schema design, entityrelation modellingPerform code review and provide meaningful feedback to improve code qualityPossess/acquire strong troubleshooting skills and be interested in performingtroubleshooting of issues in different desperate technologies and environmentsHelp teams in complex and unusual bugs and troubleshooting scenarios**QUALIFICATION:**Bachelor s degree in computer science, Information Technology, or equivalentexperience4 to 6 years of working experience with Databricks, Spark, Scala, Cloud databases /data warehouse preferably Snowflake, Azure data services, Kubernetes, CI/CDStrong knowledge on Spark Core, SQL, ETL, Big Data technologies, OLAP, ETLUnderstanding agile methodologyStrong written and verbal communication skills including explaining complexconcepts effectively to technical and non-technical audience",160425502796,"Computer science,Memory management,Schema,PLSQL,OLAP,Data processing,Agile methodology,Troubleshooting"
Data Engineer,Cloud Data Engineer- AWS-Big Data,InfoCepts,5-7 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",/job-listings-cloud-data-engineer-aws-big-data-infocepts-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-5-to-7-years-010525501036,"__ You will be a critical member of the Infocepts Cloud Data Architect Team. This position requires a sound knowledge on Big Data using Cloud technologies, EMR, Athena, PySpark, S3, AWS Lambda etc. Strong foundation on database concepts and SQL is also required._**Location:** _ Nagpur/Pune/Chennai/Bangalore_**Type of Employment:** _ Full-time_**Key Result Areas and Activities:** _**Technology Assessment and Design:*** Study existing technology landscape and understand current data integration frameworks and do impact assessment for the requirements.* Should be able to design complex Big Data use cases using AWS Services under guidance of Architect.* Should be able to assist the architect in reasoning about various architecture choices in terms of cost, performance durability.* Should be able to suggest optimizations in existing designs.* Ensure optimal balance between cost and performance.**Documentation and Stakeholder Communication:*** Project documentation, adheres to quality guidelines schedules.* Works hand in hand with Architect PM for successful delivery of project and provide estimation, scoping, scheduling assistance.* Articulate design decisions very clearly with stakeholders.* Perform Proof-of-Concepts and document all observations before proposing a new solution.* Conduct design review sessions with other teams and identify scope of improvement.**Process Improvement and Automation:*** Suggests automation to improve existing processes.* Assist junior Data Engineers by providing expert advice or troubleshooting steps whenever required.* Keep suggesting new ways to improve team productivity.**Training and Knowledge Sharing:*** Create technology-focused training plans whenever required.* Deliver technology-focused training sessions with team members whenever required.* Conduct Expert Knowledge Sharing sessions with Client Stakeholders whenever required.* Assist in designing case study documents whenever required._**Essential Skills:** _* In-depth knowledge of the following AWS services: S3, EC2, EMR, Athena, AWS Glue, Lambda* Experience with at least one MPP database: AWS Redshift, Snowflake, SingleStore* Proficiency in Big Data technologies: Apache Spark, Databricks* Must have strong programming skills in Python* Responsible for building data pipelines in AWS And Databricks* Experience with Big Data table formats, such as Delta Lake (open source)* Must have very strong SQL skills* Experience with orchestration tools like Apache Airflow* Expertise in developing ETL workflows with complex transformations such as SCD, deduplications, aggregations, etc.* Should be a quick and self-learner, ready to adapt to new AWS services or Big Data technologies as required* Strong understanding of data warehousing concepts_**Desirable Skills:** _* Cloud Databases: Snowflake, AWS Aurora* Big Data: Hadoop, Hive* Cloud Databases: AWS Aurora* Associate Level or Professional Level AWS Certification_**Qualifications:** _* Overall, 5+ years of IT experience* 3+ years of relevant experience in AWS related project* Bachelors degree in computer science, engineering, or related field (Masters degree is a plus)* Demonstrated continued learning through one or more technical certifications or related methods_**Qualities:** _* Should have the capability to deep dive and research in various technical related fields* Self-motivated and focused on delivering outcomes for a fast growing team and firm* Able to communicate persuasively through speaking, writing, and client presentations* Able to work in a self-organized and cross-functional team",010525501036,"Computer science,Automation,Process improvement,Scheduling,Troubleshooting,Apache,Open source,big data"
Data Engineer,Azure Big Data Engineer,Metafolks,4-8 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",/job-listings-azure-big-data-engineer-metafolks-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-8-years-030225502312,"Min 4 years of experience working on Data Engineering using Azure Databricks,Synapse,ADF / Airflow. At least 3 Project experience in Building and maintaining ETL / ELT pipelines for large data sets,complex dataCertifications: Azure Big Data,Databricks Certified AssociateOverall,4 to 8 years of experience in IT IndustryExperience with Apache Airflow for ELT Orchestration.",030225502312,"Version control,orchestration,Infrastructure management,Data processing,Agile methodology,Apache,big data,Monitoring"
Data Engineer,Hiring | Google Big Query | Data Engineers/ Developers |,Mount Talent Consulting,5-10 Yrs,15-18 Lacs PA,"Hyderabad, Gurugram, Bengaluru",/job-listings-hiring-google-big-query-data-engineers-developers-mount-talent-consulting-hyderabad-gurugram-bengaluru-5-to-10-years-050525912939,"Educational Qualification : Bachelors degree is mustPerform maintenance,enhancements and / or development work. Must have skills : Google BigQueryMinimum 5 year(s) of experience is requiredPerform maintenance,enhancements and / or development work. Must have Skills : Google BigQueryGood to have skills : Google Cloud Data Services",050525912939,"Google BigQuery,Application Developer,Data Engineer,BigQuery Developer,Google Dataproc,Jenkins,Hive,git"
Data Engineer,Hiring | Google Big Query | Data Engineers/ Developers |,Mount Talent Consulting,5-10 Yrs,15-18 Lacs PA,Bengaluru,/job-listings-hiring-google-big-query-data-engineers-developers-mount-talent-consulting-bengaluru-5-to-10-years-050525911570,"Educational Qualification : Bachelors degree is mustPerform maintenance,enhancements and / or development work. Must have skills : Google BigQueryMinimum 5 year(s) of experience is requiredPerform maintenance,enhancements and / or development work. Must have Skills : Google BigQueryGood to have skills : Google Cloud Data Services",050525911570,"Google BigQuery,Application Developer,Data Engineer,BigQuery Developer,Google Dataproc,Jenkins,Hive,git"
Data Engineer,Senior Data Engineer,Wissen Technology,6-10 Yrs,Not disclosed,Pune,/job-listings-senior-data-engineer-wissen-infotech-pvt-ltd-pune-6-to-10-years-270525501364,"RequiredExperience: 6 . -Experience with data processing frameworks like Apache Spark or Hadoop.Experience working on Snowflake and Databricks.Experience with data warehousing concepts and technologies.Experience with message queues and streaming platforms (e.g.,Kafka). .",270525501364,"Telecom,Manager Quality Assurance,Consulting,Manager Technology,Healthcare,HTML,Application development,Business intelligence"
Data Engineer,Data Engineer,Docusign,5-10 Yrs,Not disclosed,Bengaluru,/job-listings-data-engineer-docusign-bengaluru-5-to-10-years-310525501334,"Bachelor s Degree in Computer Science,Data Analytics,Information Systems,etc .Experience working with job scheduling and monitoring systems (Airflow,Datadog,AWS SNS) .Experience in the financial domain,sales and marketing,accounts payable,accounts receivable,invoicing .Access to an office location is requiredFrequency: Minimum 2 days per weekPreferred",310525501334,"Computer science,Costing,Data modeling,MySQL,OLAP,JSON,Teradata,JIRA"
